antecedent,consequent,fitness,support,confidence,lift,coverage,rhs_support,conviction,amplitude,inclusion,interestingness,comprehensibility,netconf,yulesq
"[Rings(interval_4), Length(interval_4)]",[Diameter(interval_5)],0.010992094444487349,0.00047881254488867607,0.021505376344086023,0.3014360972793534,0.022264783337323436,0.07134306918841274,0.9490669732470065,1.0,0.3333333333333333,0.0001443313683148262,0.5,-0.050972586437500654,-0.5609643022716736
"[Diameter(interval_4), Length(interval_5)]","[Sex(I), Height(interval_1)]",0.010548684622959801,0.00047881254488867607,0.020618556701030927,0.0641756418332386,0.02322240842710079,0.32128321762030165,0.6930055567455866,1.0,0.4444444444444444,3.072809886365245e-05,0.6826061944859854,-0.3078128158479886,-0.9174574484109053
"[Diameter(interval_5), Length(interval_5)]","[Shell weight(interval_3), Height(interval_2)]",0.010364140681110846,0.0011970313622216902,0.01953125,8.158203125,0.06128800574575054,0.0023940627244433805,1.017478565508137,1.0,0.4444444444444444,0.009765622201398278,0.6826061944859854,0.018256065098189233,0.8795296376289897
"[Diameter(interval_4), Rings(interval_3), Length(interval_4), Sex(M)]",[Whole weight(interval_4)],0.010359109408666507,0.0007182188173330142,0.02,0.44673796791443854,0.035910940866650705,0.044768972947091215,0.9747255378090903,1.0,0.5555555555555556,0.0003208555598033937,0.3868528072345416,-0.02569158182269679,-0.40228633641807293
[Sex(M)],"[Shell weight(interval_1), Rings(interval_3)]",0.010279350143581091,0.005506344266219775,0.015052356020942409,0.7762184086355116,0.3658127842949485,0.019391908067991383,0.9955941292173481,1.0,0.3333333333333333,0.004274120149343731,0.7924812503605781,-0.0068426987166944325,-0.18856504837183335
[Sex(M)],"[Rings(interval_4), Whole weight(interval_3)]",0.010279350143581091,0.005506344266219775,0.015052356020942409,1.3668193717277488,0.3658127842949485,0.01101268853243955,1.004101403270719,1.0,0.3333333333333333,0.007526168089061787,0.7924812503605781,0.006369834314638142,0.271362866134108
[Viscera weight(interval_2)],"[Diameter(interval_5), Length(interval_5)]",0.010038801629905973,0.005985156811108451,0.014092446448703494,0.22993808131341603,0.4247067273162557,0.06128800574575054,0.9521298329371287,1.0,0.3333333333333333,0.0013762135015489552,0.7924812503605781,-0.0820373912541679,-0.763047135292231
"[Diameter(interval_4), Shucked weight(interval_2)]",[Length(interval_5)],0.009991328528660293,0.005266937993775437,0.01471571906354515,0.17412906098704845,0.3579123773042854,0.08451041417285132,0.9291628858191358,1.0,0.3333333333333333,0.000917125810692889,0.5,-0.10869964260685004,-0.8081830571961023
[Viscera weight(interval_1)],"[Diameter(interval_3), Shell weight(interval_2), Length(interval_4)]",0.009415950514697378,0.005745750538664113,0.013086150490730643,0.5941396804324119,0.43907110366291596,0.0220253770648791,0.9909422422447577,1.0,0.4444444444444444,0.0034137736929994895,0.8613531161467861,-0.015936470081185695,-0.3854119765871229
"[Viscera weight(interval_4), Length(interval_5)]","[Whole weight(interval_5), Shucked weight(interval_3)]",0.00921061222713126,0.00023940627244433804,0.01818181818181818,25.315151515151513,0.013167344984438592,0.0007182188173330142,1.0177869993527162,1.0,0.4444444444444444,0.006060605713240222,0.6826061944859854,0.017696616823254373,0.9489120151371807
[Rings(interval_3)],"[Sex(M), Shucked weight(interval_4)]",0.009156322840003112,0.0021546564519990424,0.01615798922800718,1.377386142967061,0.1333492937514963,0.011730907349772564,1.0044997894273295,1.0,0.3333333333333333,0.0029677924089363634,0.7924812503605781,0.005108265471101102,0.1902475064647211
"[Diameter(interval_5), Shell weight(interval_3)]","[Length(interval_4), Rings(interval_3), Shucked weight(interval_2), Sex(M)]",0.009136821202897334,0.0009576250897773521,0.017316017316017316,0.547947002492457,0.05530284893464209,0.031601627962652624,0.9854626605313973,1.0,0.6666666666666666,0.0005247276771552128,0.8270874753469162,-0.015121894493409952,-0.31095470131745173
[Diameter(interval_5)],"[Height(interval_2), Shell weight(interval_3), Length(interval_5)]",0.008987777426077289,0.0011970313622216902,0.016778523489932886,14.016778523489933,0.07134306918841274,0.0011970313622216902,1.0158473878978085,1.0,0.4444444444444444,0.016778518681597042,0.8613531161467861,0.016778523489932883,1.0
[Sex(M)],"[Shell weight(interval_3), Shucked weight(interval_2), Rings(interval_2), Diameter(interval_4)]",0.008938565342244428,0.004788125448886761,0.013089005235602094,1.4018660222848707,0.3658127842949485,0.009336844625329183,1.003801924013592,1.0,0.5555555555555556,0.006712302682861689,0.8982444017039272,0.005916487304307267,0.2947373603111308
[Viscera weight(interval_4)],"[Whole weight(interval_4), Shell weight(interval_2), Sex(M), Diameter(interval_5)]",0.008891632960783573,0.00023940627244433804,0.017543859649122806,73.28070175438596,0.013646157529327269,0.00023940627244433804,1.0176134614726904,1.0,0.5555555555555556,0.017543858643590118,0.8982444017039272,0.017543859649122803,1.0
[Viscera weight(interval_3)],"[Length(interval_5), Height(interval_2)]",0.008800762344679313,0.0019152501795547043,0.01568627450980392,5.95650623885918,0.1220971989466124,0.0026334689968877186,1.013260818349775,1.0,0.3333333333333333,0.011408194412572903,0.7924812503605781,0.014868167065026168,0.9022649101174638
"[Shucked weight(interval_4), Diameter(interval_5), Height(interval_1)]","[Length(interval_5), Viscera weight(interval_5)]",0.00859427940740861,0.00023940627244433804,0.01694915254237288,35.398305084745765,0.014124970074215945,0.00047881254488867607,1.016754311376751,1.0,0.5555555555555556,0.008474575785463023,0.6131471927654585,0.016706316214058162,0.9722155688622754
[Whole weight(interval_4)],"[Height(interval_2), Shucked weight(interval_3), Shell weight(interval_3)]",0.008380499782998058,0.0007182188173330142,0.016042780748663103,16.752673796791445,0.044768972947091215,0.0009576250897773521,1.0153311092837587,1.0,0.4444444444444444,0.012032083492627264,0.8613531161467861,0.01579215418224706,0.9697144267961485
"[Rings(interval_3), Sex(M)]","[Shell weight(interval_4), Viscera weight(interval_4)]",0.008352828292920172,0.0009576250897773521,0.015748031496062992,5.9799570508231925,0.06080919320086186,0.0026334689968877186,1.0133243954991618,1.0,0.4444444444444444,0.005726555594780511,0.6826061944859854,0.013963682783343132,0.7990122889629034
"[Length(interval_5), Diameter(interval_5)]",[Shell weight(interval_5)],0.008291312544888676,0.0009576250897773521,0.015625,10.877604166666666,0.06128800574575054,0.0014364376346660283,1.0144137776409738,1.0,0.3333333333333333,0.010416664278526529,0.5,0.015114926039275691,0.9377008652657602
"[Diameter(interval_5), Shucked weight(interval_4)]","[Length(interval_5), Viscera weight(interval_5), Height(interval_1)]",0.008184219265254427,0.00023940627244433804,0.016129032258064516,67.37096774193549,0.014843188891548958,0.00023940627244433804,1.0161501116575153,1.0,0.5555555555555556,0.016129031333623173,0.7737056144690831,0.016129032258064512,1.0
"[Viscera weight(interval_3), Length(interval_4)]",[Shucked weight(interval_4)],0.008054570120646252,0.0009576250897773521,0.015151515151515152,0.904112554112554,0.06320325592530525,0.016758439071103665,0.9983683541739561,1.0,0.3333333333333333,0.000865800667306101,0.5,-0.0017153389246412532,-0.05444266928843554
[Sex(M)],"[Rings(interval_3), Height(interval_1), Length(interval_5), Whole weight(interval_4)]",0.007597780540907763,0.004069906631553747,0.01112565445026178,1.1617964659685864,0.3658127842949485,0.009576250897773522,1.0015668356242236,1.0,0.5555555555555556,0.004728398534188811,0.8982444017039272,0.002443132743957514,0.12455444297499843
"[Viscera weight(interval_3), Shell weight(interval_2)]",[Sex(I)],0.007536142901489473,0.0007182188173330142,0.014354066985645933,0.04467730089347471,0.05003591094086665,0.32128321762030165,0.6886010073658103,1.0,0.3333333333333333,3.2088072691923046e-05,0.5,-0.32309552978854755,-0.9444031284254603
"[Shell weight(interval_2), Viscera weight(interval_3)]","[Sex(M), Whole weight(interval_2)]",0.007536142901489473,0.0007182188173330142,0.014354066985645933,0.08689411275223632,0.05003591094086665,0.16519032798659325,0.8469670944213687,1.0,0.4444444444444444,6.240897616313149e-05,0.6826061944859854,-0.15878101365951533,-0.8699435140223962
"[Sex(M), Shell weight(interval_3)]","[Whole weight(interval_4), Shucked weight(interval_5), Viscera weight(interval_3)]",0.007434581106779714,0.0007182188173330142,0.014150943396226415,19.702830188679247,0.050754129758199665,0.0007182188173330142,1.0136255388072983,1.0,0.5555555555555556,0.014150940963027032,0.7737056144690831,0.014150943396226412,1.0
"[Sex(M), Shell weight(interval_3)]","[Shucked weight(interval_5), Viscera weight(interval_3)]",0.007434581106779714,0.0007182188173330142,0.014150943396226415,14.777122641509436,0.050754129758199665,0.0009576250897773521,1.0133826960811827,1.0,0.4444444444444444,0.010613205722270274,0.6826061944859854,0.013898736586642552,0.9654574002148583
"[Sex(M), Diameter(interval_4)]","[Viscera weight(interval_2), Length(interval_5), Rings(interval_2)]",0.007407542914833671,0.0026334689968877186,0.012181616832779624,1.3752057705546081,0.21618386401723724,0.008858032080440507,1.003364570662962,1.0,0.5555555555555556,0.0036215594778142373,0.7737056144690831,0.004240260693500456,0.21276306856754923
[Shucked weight(interval_4)],[Viscera weight(interval_5)],0.007262560279079311,0.00023940627244433804,0.014285714285714285,29.835714285714282,0.016758439071103665,0.00047881254488867607,1.0140070017660547,1.0,0.2222222222222222,0.007142856733461691,0.6309297535714574,0.014042227555741063,0.9669461077844311
[Shucked weight(interval_4)],"[Viscera weight(interval_3), Diameter(interval_5), Shell weight(interval_5), Length(interval_5)]",0.007262560279079311,0.00023940627244433804,0.014285714285714285,19.890476190476186,0.016758439071103665,0.0007182188173330142,1.0137641258374879,1.0,0.5555555555555556,0.004761904488974461,0.8982444017039272,0.013798740825767849,0.9349516851284468
[Viscera weight(interval_2)],"[Shucked weight(interval_3), Sex(M), Length(interval_5)]",0.0072279371735323,0.004309312903998085,0.010146561443066516,0.4196256153236519,0.4247067273162557,0.02418003351687814,0.9858226768457048,1.0,0.4444444444444444,0.0018082962133836459,0.8613531161467861,-0.024393596692597226,-0.5545790046291358
"[Diameter(interval_4), Viscera weight(interval_2)]","[Length(interval_5), Shell weight(interval_2), Height(interval_1)]",0.007220289967353112,0.0038305003591094086,0.010610079575596816,0.6614671998099687,0.3610246588460618,0.016040220253770648,0.9945116272502101,1.0,0.5555555555555556,0.0025337480228460347,0.7737056144690831,-0.008498200679180248,-0.2899135446685879
[Diameter(interval_5)],"[Shucked weight(interval_5), Viscera weight(interval_3), Length(interval_5)]",0.00719022194086183,0.0009576250897773521,0.013422818791946308,14.016778523489931,0.07134306918841274,0.0009576250897773521,1.012634788174307,1.0,0.4444444444444444,0.013422815714611366,0.8613531161467861,0.013422818791946303,1.0
[Shell weight(interval_2)],"[Diameter(interval_3), Rings(interval_4)]",0.006952097816604587,0.004309312903998085,0.009594882729211088,1.6699093816631128,0.4491261671055782,0.005745750538664113,1.003886421953426,1.0,0.3333333333333333,0.007196154622796761,0.7924812503605781,0.006987320799615255,0.5749742651263868
[Shucked weight(interval_2)],"[Diameter(interval_5), Viscera weight(interval_2)]",0.0069284478465771035,0.004069906631553747,0.00978698906160046,0.9084500735623361,0.4158486952358152,0.010773282259995211,0.9990039585548768,1.0,0.3333333333333333,0.003697303376314465,0.7924812503605781,-0.0016884207744651116,-0.08025660580503342
"[Diameter(interval_5), Whole weight(interval_4)]","[Rings(interval_2), Length(interval_4)]",0.006732912765950832,0.00047881254488867607,0.012987012987012988,0.03377755494816516,0.03686856595642806,0.3844864735456069,0.6236123886445825,1.0,0.4444444444444444,1.61731151909119e-05,0.6826061944859854,-0.38572041927746614,-0.9610852376470966
[Sex(M)],[Whole weight(interval_5)],0.0067039240066833206,0.0035910940866650705,0.00981675392670157,1.8638445978105664,0.3658127842949485,0.005266937993775437,1.0045949231629285,1.0,0.2222222222222222,0.0066932355592768,0.6309297535714574,0.007174247320435053,0.5782242488202146
"[Diameter(interval_4), Whole weight(interval_2)]","[Shucked weight(interval_2), Length(interval_3)]",0.006685781466687026,0.0028728752693320567,0.010498687664041995,0.36544181977252843,0.2736413694038784,0.028728752693320564,0.9815765125300924,1.0,0.4444444444444444,0.0010498680443208825,0.6826061944859854,-0.025097884517896032,-0.5534528805799314
"[Shucked weight(interval_2), Viscera weight(interval_3)]","[Height(interval_2), Diameter(interval_4)]",0.00645058639666794,0.00047881254488867607,0.012422360248447204,5.188819875776397,0.03854440986353842,0.0023940627244433805,1.0101544396312236,1.0,0.4444444444444444,0.0024844717648926044,0.6826061944859854,0.010430328375937244,0.7260981912144703
[Length(interval_5)],"[Shell weight(interval_4), Height(interval_2)]",0.006144534924492076,0.0009576250897773521,0.0113314447592068,9.46628895184136,0.08451041417285132,0.0011970313622216902,1.0102505671321937,1.0,0.3333333333333333,0.009065153729074646,0.7924812503605781,0.01106993848305617,0.9553736973339301
[Shell weight(interval_3)],"[Sex(M), Diameter(interval_5), Height(interval_2)]",0.0061172794780203375,0.0011970313622216902,0.011037527593818985,5.762969094922737,0.10845104141728514,0.0019152501795547043,1.0092240885461197,1.0,0.4444444444444444,0.006898452769199667,0.8613531161467861,0.010231942201767425,0.8652564038297659
"[Whole weight(interval_3), Rings(interval_3)]","[Diameter(interval_3), Shell weight(interval_2)]",0.006053359760816431,0.00047881254488867607,0.011627906976744186,0.23692569483834375,0.04117787886042614,0.049078285851089296,0.9621090284330154,1.0,0.4444444444444444,0.0001134429818910123,0.6826061944859854,-0.03905873472113345,-0.6388849313767393
[Diameter(interval_4)],"[Shell weight(interval_2), Length(interval_5), Viscera weight(interval_2)]",0.006015711481451167,0.0038305003591094086,0.008200922603792926,1.489358857219263,0.4670816375389035,0.005506344266219775,1.0027168590886846,1.0,0.4444444444444444,0.005704984405684308,0.8613531161467861,0.005056268515742609,0.4476951619808763
[Rings(interval_2)],"[Length(interval_4), Diameter(interval_5)]",0.0059722638843809645,0.005027531721331099,0.00691699604743083,0.6879117259552042,0.7268374431410103,0.010055063442662198,0.9968400754189309,1.0,0.3333333333333333,0.003458493860988931,0.7924812503605781,-0.011487911928029285,-0.45828295042321643
[Viscera weight(interval_3)],"[Whole weight(interval_2), Rings(interval_2)]",0.00550047646542457,0.0011970313622216902,0.00980392156862745,0.03147654142364094,0.1220971989466124,0.3114675604500838,0.6953495924167469,1.0,0.3333333333333333,3.7678396460610375e-05,0.7924812503605781,-0.34361849457535937,-0.9644172976055587
[Diameter(interval_5)],"[Shucked weight(interval_2), Shell weight(interval_2), Length(interval_5)]",0.005392666455646372,0.0007182188173330142,0.010067114093959731,2.6281459731543624,0.07134306918841274,0.0038305003591094086,1.006300036925374,1.0,0.4444444444444444,0.0018875835680547803,0.8613531161467861,0.006715734872510902,0.5030130240393961
[Rings(interval_3)],"[Shucked weight(interval_4), Viscera weight(interval_3)]",0.005086846022223951,0.0011970313622216902,0.008976660682226212,0.9614233761450997,0.1333492937514963,0.009336844625329183,0.9996365535211804,1.0,0.3333333333333333,0.0011508536038106888,0.7924812503605781,-0.0004156045111439534,-0.02283503188184642
[Sex(I)],"[Length(interval_3), Shucked weight(interval_2), Viscera weight(interval_2)]",0.0049228137765286945,0.0023940627244433805,0.007451564828614009,0.5872676658324664,0.32128321762030165,0.012688532439549916,0.9947237158154082,1.0,0.4444444444444444,0.0014059548222118033,0.8613531161467861,-0.007715983672267822,-0.344570167613503
[Length(interval_5)],[Sex(I)],0.004608401193369057,0.0007182188173330142,0.0084985835694051,0.02645199967913942,0.08451041417285132,0.32128321762030165,0.6845343548000956,1.0,0.2222222222222222,1.8998320658957273e-05,0.6309297535714574,-0.3416583201962852,-0.9686833786664706
"[Shucked weight(interval_3), Length(interval_5)]","[Shell weight(interval_5), Viscera weight(interval_3)]",0.004512910545948612,0.00047881254488867607,0.008547008547008548,8.925213675213675,0.0560210677519751,0.0009576250897773521,1.0076548091766897,1.0,0.4444444444444444,0.004273503783629374,0.6826061944859854,0.008039780548023002,0.8888090103043375
[Shucked weight(interval_3)],[Shell weight(interval_5)],0.004310230169409748,0.0009576250897773521,0.007662835249042145,5.334610472541506,0.12497007421594446,0.0014364376346660283,1.0062744779048343,1.0,0.2222222222222222,0.0051085556614996,0.6309297535714574,0.007115639626607123,0.8675869120654397
"[Diameter(interval_5), Whole weight(interval_3)]",[Viscera weight(interval_4)],0.004218063791959874,0.00023940627244433804,0.00819672131147541,0.6006614897900489,0.029207565238209242,0.013646157529327269,0.9945055271191905,1.0,0.3333333333333333,0.00014380212002942718,0.5,-0.005613389662630631,-0.2577262180974478
"[Length(interval_5), Whole weight(interval_4), Diameter(interval_5), Shell weight(interval_3)]",[Height(interval_3)],0.004184743786628673,0.00023940627244433804,0.008130081300813009,33.95934959349593,0.02944697151065358,0.00023940627244433804,1.0079553526925353,1.0,0.5555555555555556,0.008130080834834446,0.3868528072345416,0.008130081300813006,1.0
"[Viscera weight(interval_2), Shucked weight(interval_2), Diameter(interval_4)]","[Height(interval_2), Length(interval_4)]",0.004099808907530691,0.0019152501795547043,0.006284367635506678,2.1874836344592827,0.3047641848216423,0.0028728752693320567,1.0034330670214544,1.0,0.5555555555555556,0.004189576502653444,0.6131471927654585,0.004906957167187117,0.6418966737438075
[Sex(M)],"[Shucked weight(interval_4), Whole weight(interval_5), Length(interval_5)]",0.004022354404009993,0.0021546564519990424,0.0058900523560209425,2.0502290575916233,0.3658127842949485,0.0028728752693320567,1.0030350537119552,1.0,0.4444444444444444,0.004417536988279896,0.8613531161467861,0.004757549524763863,0.6787564766839378
[Sex(M)],"[Whole weight(interval_5), Viscera weight(interval_4)]",0.004022354404009993,0.0021546564519990424,0.0058900523560209425,1.7573391922213912,0.3658127842949485,0.0033516878142207324,1.0025534042263795,1.0,0.3333333333333333,0.003786460275668482,0.7924812503605781,0.004002547637259145,0.5161033417221497
[Sex(I)],"[Rings(interval_3), Length(interval_4), Whole weight(interval_3), Viscera weight(interval_2)]",0.003938251021222956,0.0019152501795547043,0.005961251862891207,0.25408315338057724,0.32128321762030165,0.023461814699545128,0.9823944862617767,1.0,0.5555555555555556,0.00048663258200168797,0.8982444017039272,-0.025784779883140534,-0.6907477820025348
[Shell weight(interval_2)],"[Sex(M), Rings(interval_2), Diameter(interval_5)]",0.0038622765647803254,0.0023940627244433805,0.005330490405117271,0.25017369013679597,0.4491261671055782,0.021307158247546084,0.9839377122870328,1.0,0.4444444444444444,0.0005989311629131832,0.8613531161467861,-0.029002408334561115,-0.7380242168433215
"[Whole weight(interval_4), Viscera weight(interval_3)]","[Length(interval_4), Sex(I)]",0.0037168254383804426,0.00023940627244433804,0.007194244604316547,0.09788390785742741,0.03327747186976299,0.07349772564041178,0.9332160589563966,1.0,0.4444444444444444,2.3434020169302294e-05,0.6826061944859854,-0.0685858445487295,-0.8375979112271541
"[Diameter(interval_4), Shucked weight(interval_2)]","[Viscera weight(interval_2), Height(interval_2)]",0.0036332103740582882,0.0019152501795547043,0.005351170568561873,2.483537718320327,0.3579123773042854,0.0021546564519990424,1.0032137112335313,1.0,0.4444444444444444,0.0047565938799356364,0.6826061944859854,0.004978314491007807,0.8703291911925005
[Diameter(interval_5)],"[Shell weight(interval_5), Length(interval_4)]",0.003595110970430915,0.00047881254488867607,0.006711409395973154,14.016778523489931,0.07134306918841274,0.00047881254488867607,1.00627470899197,1.0,0.3333333333333333,0.006711408626639419,0.7924812503605781,0.006711409395973152,1.0
"[Length(interval_3), Shell weight(interval_1)]",[Diameter(interval_4)],0.003450459254491484,0.0014364376346660283,0.00546448087431694,0.011699198673511973,0.26286808714388316,0.4670816375389035,0.5358464853317617,1.0,0.3333333333333333,1.6805163490901185e-05,0.5,-0.626234122568359,-0.9936134983836632
[Sex(I)],"[Length(interval_3), Diameter(interval_4), Viscera weight(interval_1)]",0.0034459696435700862,0.0016758439071103662,0.005216095380029807,1.2816253177873236,0.32128321762030165,0.004069906631553747,1.0011521987269323,1.0,0.4444444444444444,0.002147803118297116,0.8613531161467861,0.0016887585193596116,0.1939622641509434
[Whole weight(interval_3)],"[Shell weight(interval_2), Viscera weight(interval_2), Diameter(interval_3)]",0.0033701343063880073,0.0011970313622216902,0.005543237250554324,0.20134001735274268,0.2159444577447929,0.027531721331098876,0.9778889491185604,1.0,0.4444444444444444,0.0002410102461735235,0.8613531161467861,-0.028044549008987656,-0.7235687147910389
[Viscera weight(interval_3)],"[Sex(M), Whole weight(interval_2)]",0.0033002858792547424,0.0007182188173330142,0.0058823529411764705,0.03560954816709292,0.1220971989466124,0.16519032798659325,0.8397493742146693,1.0,0.3333333333333333,2.5575443172734277e-05,0.7924812503605781,-0.18146425191292767,-0.9499508746000689
[Viscera weight(interval_3)],"[Shell weight(interval_2), Whole weight(interval_4)]",0.0033002858792547424,0.0007182188173330142,0.0058823529411764705,3.5100840336134453,0.1220971989466124,0.0016758439071103662,1.0042313996200662,1.0,0.3333333333333333,0.0025210079698838074,0.7924812503605781,0.00479154301480614,0.6884074671583315
[Viscera weight(interval_3)],"[Whole weight(interval_4), Shell weight(interval_2)]",0.0033002858792547424,0.0007182188173330142,0.0058823529411764705,3.5100840336134453,0.1220971989466124,0.0016758439071103662,1.0042313996200662,1.0,0.3333333333333333,0.0025210079698838074,0.7924812503605781,0.00479154301480614,0.6884074671583315
[Viscera weight(interval_3)],"[Rings(interval_3), Shell weight(interval_2), Whole weight(interval_2)]",0.0033002858792547424,0.0007182188173330142,0.0058823529411764705,0.1019526482792287,0.1220971989466124,0.05769691165908547,0.9478788462600912,1.0,0.4444444444444444,7.322429788044254e-05,0.8613531161467861,-0.05902083767785815,-0.8428901972463403
[Shucked weight(interval_2)],"[Diameter(interval_5), Sex(M), Length(interval_5)]",0.003260446045448049,0.0019152501795547043,0.004605641911341394,0.16166190137540334,0.4158486952358152,0.02848934642087623,0.9760057867362277,1.0,0.4444444444444444,0.00030962284366716495,0.8613531161467861,-0.040886161367347115,-0.8230167512859117
[Viscera weight(interval_2)],"[Shell weight(interval_3), Diameter(interval_4), Length(interval_5)]",0.0032124165215699114,0.0019152501795547043,0.004509582863585118,0.4094897308955443,0.4247067273162557,0.01101268853243955,0.9934674351888176,1.0,0.4444444444444444,0.0007842749210153178,0.8613531161467861,-0.011303983511779006,-0.5601432091877063
"[Diameter(interval_4), Length(interval_4)]","[Whole weight(interval_4), Sex(M)]",0.003153014771445848,0.0019152501795547043,0.0043907793633369925,0.1951094191559427,0.4361982283935839,0.022504189609767775,0.9818067070181934,1.0,0.4444444444444444,0.00037368317872885765,0.6826061944859854,-0.03212726734579251,-0.7915432141298606
"[Length(interval_5), Whole weight(interval_4)]","[Diameter(interval_4), Viscera weight(interval_2)]",0.0031500061665251993,0.00023940627244433804,0.006060606060606061,0.016787235752752993,0.03950203495331578,0.3610246588460618,0.6428715322585353,1.0,0.4444444444444444,4.018969305862216e-06,0.6826061944859854,-0.3695625245475693,-0.9799321458183959
[Length(interval_3)],"[Shell weight(interval_1), Diameter(interval_4)]",0.003141482145281318,0.0014364376346660283,0.004846526655896607,0.25953771591897606,0.2963849652860905,0.018673689250658366,0.9861054973276661,1.0,0.3333333333333333,0.00037280961455492246,0.7924812503605781,-0.019651601959278613,-0.6751458840858875
[Length(interval_5)],"[Whole weight(interval_2), Height(interval_1)]",0.003072267462246038,0.00047881254488867607,0.0056657223796034,0.014377717120050667,0.08451041417285132,0.3940627244433804,0.6093899096053751,1.0,0.3333333333333333,6.884230534796508e-06,0.7924812503605781,-0.4242505956120283,-0.9850018231728712
[Whole weight(interval_4)],"[Shucked weight(interval_5), Rings(interval_2)]",0.002793499927666019,0.00023940627244433804,0.0053475935828877,3.1909854851031323,0.044768972947091215,0.0016758439071103662,1.003691490265432,1.0,0.3333333333333333,0.0007639418966269187,0.7924812503605781,0.003843834184391459,0.5623529411764706
[Whole weight(interval_4)],[Height(interval_3)],0.002793499927666019,0.00023940627244433804,0.0053475935828877,22.336898395721924,0.044768972947091215,0.00023940627244433804,1.00513565068308,1.0,0.2222222222222222,0.0053475932763884316,0.6309297535714574,0.005347593582887699,1.0
[Viscera weight(interval_1)],"[Diameter(interval_3), Shucked weight(interval_1), Length(interval_2)]",0.0027463189001200685,0.0016758439071103662,0.003816793893129771,2.2775354416575793,0.43907110366291596,0.0016758439071103662,1.0021491528595288,1.0,0.4444444444444444,0.0038167923618032708,0.8613531161467861,0.0038167938931297695,1.0
[Diameter(interval_4)],"[Height(interval_2), Length(interval_4), Rings(interval_3)]",0.002631873773134886,0.0016758439071103662,0.0035879036391594054,1.6651859445298705,0.4670816375389035,0.0021546564519990424,1.0014384080566612,1.0,0.4444444444444444,0.002790590599739757,0.8613531161467861,0.0026894310425735995,0.600328947368421
"[Shell weight(interval_1), Sex(M)]",[Rings(interval_4)],0.0026317507700519935,0.00047881254488867607,0.004784688995215311,0.15492748785282442,0.1000718218817333,0.030883409145319608,0.9737758052337893,1.0,0.3333333333333333,7.418121622857263e-05,0.5,-0.029000892276399477,-0.7582534611288605
[Length(interval_4)],[Rings(interval_1)],0.0025303784332457056,0.0016758439071103662,0.0033849129593810446,0.03155977998065764,0.4950921714148911,0.10725401005506344,0.8957781209151521,1.0,0.2222222222222222,5.288924377075676e-05,0.6309297535714574,-0.20571892772340689,-0.9746333006364487
[Shell weight(interval_3)],"[Viscera weight(interval_2), Diameter(interval_5), Whole weight(interval_4)]",0.002446911791208135,0.00047881254488867607,0.004415011037527594,4.61037527593819,0.10845104141728514,0.0009576250897773521,1.0034727180362102,1.0,0.4444444444444444,0.0022075052657158354,0.8613531161467861,0.0038779541094932208,0.7838485502036904
"[Length(interval_4), Diameter(interval_4)]","[Whole weight(interval_3), Height(interval_2)]",0.0023647610785843863,0.0014364376346660283,0.003293084522502744,1.965030578641995,0.4361982283935839,0.0016758439071103662,1.0016225839213901,1.0,0.4444444444444444,0.0028226429057457685,0.6826061944859854,0.0028684560723965867,0.7721455457967378
[Length(interval_4)],"[Shell weight(interval_4), Shucked weight(interval_2)]",0.0021688957999248903,0.0014364376346660283,0.0029013539651837525,1.7312793589389335,0.4950921714148911,0.0016758439071103662,1.0012290760427232,1.0,0.3333333333333333,0.0024868739720835544,0.7924812503605781,0.0024271955962885407,0.7196464989802855
[Shucked weight(interval_3)],"[Viscera weight(interval_4), Rings(interval_4)]",0.002155115084704874,0.00047881254488867607,0.0038314176245210726,5.334610472541506,0.12497007421594446,0.0007182188173330142,1.003125172648754,1.0,0.3333333333333333,0.0025542781235485907,0.7924812503605781,0.0035578198133035615,0.8671435871231477
"[Length(interval_5), Diameter(interval_5)]","[Shucked weight(interval_4), Shell weight(interval_5), Viscera weight(interval_3)]",0.002072828136222169,0.00023940627244433804,0.00390625,16.31640625,0.06128800574575054,0.00023940627244433804,1.0036812235068793,1.0,0.5555555555555556,0.0039062497761118624,0.7737056144690831,0.0039062499999999996,1.0
[Shucked weight(interval_2)],"[Shell weight(interval_4), Viscera weight(interval_2)]",0.0020377787784050306,0.0011970313622216902,0.0028785261945883708,1.717657702113661,0.4158486952358152,0.0016758439071103662,1.0012061542340351,1.0,0.3333333333333333,0.002056089549763927,0.7924812503605781,0.002058854063440829,0.5574294110131596
[Whole weight(interval_3)],"[Rings(interval_4), Length(interval_4), Sex(I)]",0.002022080583832804,0.0007182188173330142,0.0033259423503325942,1.9846373139056068,0.2159444577447929,0.0016758439071103662,1.00165560488964,1.0,0.4444444444444444,0.0014254036193356338,0.8613531161467861,0.0021045683045310673,0.4636438213140428
"[Length(interval_4), Viscera weight(interval_3)]","[Sex(F), Shucked weight(interval_4)]",0.002013642530161563,0.00023940627244433804,0.003787878787878788,0.7534271284271283,0.06320325592530525,0.005027531721331099,0.9987556335572948,1.0,0.4444444444444444,0.0001803751700369114,0.6826061944859854,-0.001323289113986789,-0.1493499399104119
[Rings(interval_2)],"[Diameter(interval_4), Sex(I), Length(interval_3)]",0.001990754628126988,0.0016758439071103662,0.00230566534914361,1.2038455204216074,0.7268374431410103,0.0019152501795547043,1.0003913174165966,1.0,0.4444444444444444,0.0020174563710816207,0.8613531161467861,0.0014292411598359838,0.4497229539467708
